"FY","PD","ALLOC_XFER_AGENCY","AID","MAIN_ACCT","SUB_ACCT","COMPOUND_KEY","PARK","PARK_NAME","RECORD_UPDATE_TS","FILE_UPDATE_TS"
"2024","09","","014","0680","","PB2018010100680000801","5ZC9798QTQ9","Water and Related Resources (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2021010100680000006","5TA8WKTANBK","Restoration of Federal Assets (Disaster Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2022010100680000007","5UW8TZZRWPT","CARES Act Supplemental (P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2023010100680000008","5WK8QSKB864","2022 Disaster Supplemental (P.L. 117-43)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2023010100680000009","5WK8QSKB865","2022 Bipartisan Infrastructure Law (P.L. 117-58)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2024010100680000007","6088NWFSHKB","CARES Act Supplemental (P.L. 116-136)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0680","","PB2024010100680000010","6088NWFSHKE","2022 Inflation Reduction Act (P.L. 117-169)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000001","5ZC9798QT2P","Facility operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000002","5ZC9798QT2Q","Facility maintenance and rehabilitation","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000003","5ZC9798QT2R","Water and energy management and development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000004","5ZC9798QT2S","Fish and wildlife management and development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000005","5ZC9798QT2T","Land management and development","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2018010100680000801","5ZC9798QTQ9","Water and Related Resources (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2021010100680000006","5TA8WKTANBK","Restoration of Federal Assets (Disaster Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2022010100680000007","5UW8TZZRWPT","CARES Act Supplemental (P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2023010100680000008","5WK8QSKB864","2022 Disaster Supplemental (P.L. 117-43)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2023010100680000009","5WK8QSKB865","2022 Bipartisan Infrastructure Law (P.L. 117-58)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2024010100680000007","6088NWFSHKB","CARES Act Supplemental (P.L. 116-136)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0681","","PB2024010100680000010","6088NWFSHKE","2022 Inflation Reduction Act (P.L. 117-169)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0685","","PB2019010100685000709","5Q094D4MTLN","Administrative expenses","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0687","","PB2018010100687000001","5ZC9799AMKX","California Bay-Delta Restoration (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0787","","PB2018010110787000001","5ZC97VH3R1B","Central Utah project construction","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0787","","PB2018010110787000003","5ZC97VH3R1D","Fish and Wildlife","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0787","","PB2018010110787000004","5ZC97VH3R1E","Program administration","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000001","5ZC98JYNPY1","Ecosystems","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000002","5ZC98JYNPY2","Land Resources","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000003","5ZC98JYNPY3","Energy and Mineral Resources, and Environmental Health","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000004","5ZC98JYNPY4","Natural Hazards","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000005","5ZC98JYNPY5","Water Resources","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000006","5ZC98JYNPY6","Core Science Systems","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000007","5ZC98JYNPY7","Science Support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000008","5ZC98JYNPY8","Facilities","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2018010120804000801","5ZC98JYNQ7J","Surveys, Investigations, and Research (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2020010120804000009","5RM92R9ZACP","Energy and Mineral Resources","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2023010120804000101","5WK8S4U84Z5","Restoration of Federal Assets (Hurricane Supplemental P.L. 115-123)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2023010120804000102","5WK8S4U84Z6","Restoration of Federal Assets (Disaster Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2023010120804000103","5WK8S4U84Z7","2022 Disaster Supplemental (P.L. 117-43)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2023010120804000104","5WK8S4U84Z8","2022 Bipartisan Infrastructure Law (P.L. 117-58)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2024010120804000105","6088P8PPE4H","2022 Inflation Reduction Act (P.L. 117-169)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","0804","","PB2024010120804000106","6088P8PPE4Y","2023 Disaster Supplemental (P.L. 117-328)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000001","5ZC9GVZVVNV","Operation and maintenance of quarters","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000002","5ZC9GVZVVNW","Glacier Bay resource protection vessel management plan","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000003","5ZC9GVZVVNX","Park concessions franchise fees","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000005","5ZC9GVZVVZ1","Rental Payments, Park Buildings Lease and Maintenance Fund","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000006","5ZC9GVZVVZ2","Concessions improvements accounts","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000007","5ZC9GVZVVZ3","Contribution for annuity benefits for USPP","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1034","","PB2018010249924000008","5ZC9GVZVVZ4","Filming and Photography Special Use Fee Program","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1036","","PB2018010241036000001","5ZC9GC5SFJF","Park management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1036","","PB2018010241036000002","5ZC9GC5SFJG","External administrative costs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1036","","PB2018010241036000801","5ZC9GC5SG8X","Operation of the National Park System (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1036","","PB2024010241036000005","6088X1CU42X","2022 Inflation Reduction Act (P.L. 117-169)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000001","5ZC9GC6232X","Line item construction and maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000002","5ZC9GC62330","Special programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000003","5ZC9GC62331","Construction planning","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000005","5ZC9GC62333","Construction program management and operations","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000006","5ZC9GC62334","Management planning","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2018010241039000801","5ZC9GC623QH","Construction (and Major Maintenance) (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2020010241039000007","5RM9AJV2LVL","Restoration of Federal Assets (Hurricane Supplemental P.L. 115-123)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2021010241039000008","5TA97NQJVBU","Restoration of Federal Assets (Hurricane Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2023010241039000008","5WK91VHKG6C","Restoration of Federal Assets (Disaster Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2023010241039000009","5WK91VHKG6D","Disaster Relief Supplemental [P.L. 117-43]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1039","","PB2024010241039000010","6088X1D3PKM","Disaster Supplemental (P.L. 117-328)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000001","5ZC9GC69ZKH","Recreation programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000002","5ZC9GC69ZKY","Natural programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000003","5ZC9GC69ZKJ","Cultural programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000005","5ZC9GC69ZKL","Grant administration","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000006","5ZC9GC69ZKM","International park affairs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000008","5ZC9GC69ZKZ","Heritage partnership programs","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2018010241042000801","5ZC9GC69PA1","National Recreation and Preservation (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1042","","PB2024010241042000007","6088X1DBD43","Statutory or Contractual Aid","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2018010245140000001","5ZC9GL6W4TN","Grants-in-aid","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2019010245140000002","5Q09DP2FE9W","Save America's Treasures grants","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2020010245140000003","5RM9ASVWNZ7","Grants to States and Territories (Hurricane Supplemental P.L. 115-123)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2021010245140000004","5TA97WRFX4G","Grants to States and Territories (Hurricane Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2024010245140000004","6088XADXRD6","Grants to States and Territories (Disaster Supplemental P.L. 116-20)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1046","","PB2025010245140000005","61U8UE9H2RF","Historic Preservation Fund Projects","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000011","5ZC93E504DH","Land resources","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000012","5ZC93E504DY","Wildlife and fisheries","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000013","5ZC93E504DJ","Threatened and endangered species","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000014","5ZC93E504DK","Recreation management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000015","5ZC93E504DL","Energy and minerals","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000016","5ZC93E504DM","Realty and ownership management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000017","5ZC93E504DN","Resource protection","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000018","5ZC93E504DZ","Transportation and facilities maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000020","5ZC93E504DQ","Workforce and organizational support","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000026","5ZC93E504DW","Challenge Cost Share","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000030","5ZC93E504E2","National Monuments & NCA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000031","5ZC93E504E3","Communication Site Rental Fees (D)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000032","5ZC93E504E4","Mining law administration (D)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000801","5ZC93E5052P","Management of Lands and Resources (Reimbursable)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000802","5ZC93E5052Q","Communication site rental fees (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000803","5ZC93E5052R","Mining law administration (R)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000804","5ZC93E5052S","APD fees","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000805","5ZC93E5052T","Cadastral reimbursable program","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000806","5ZC93E5052U","Inspection fees","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2018010041109000807","5ZC93E5052V","Grazing fees","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2019010041109000021","5Q090Y0HDS1","Aquatic resources management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2019010041109000022","5Q090Y0HDS2","Wildlife habitat management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2024010041109000005","6088K3C1QUP","2022 Inflation Reduction Act (P.L. 117-169)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1109","","PB2025010041109000030","61U8H77J2BZ","National Monuments and NCA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1110","","PB2018010041110000001","5ZC93E52MUD","Construction (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1113","","PB2018010951113000001","5ZCASAXW9K5","Office of Natural Resources Revenue","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1113","","PB2018010951113000801","5ZCASAXWA9N","Office of Natural Resources Revenue","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1113","","PB2020010951113000801","5RMAMYZWT45","Office of Natural Resources Revenue [Reimbursable]","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1114","","PB2018010951114000001","5ZCASB00S3B","Payments in Lieu of Taxes (Direct)","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2018010041116000002","5ZC93E5HVVG","Western Oregon Construction and Acquisition","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2018010041116000004","5ZC93E5HVVY","Western Oregon Resource Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2018010041116000005","5ZC93E5HVVJ","Western Oregon Data Systems Operation & Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2018010041116000006","5ZC93E5HVVK","Western Oregon National Monuments & NCA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2018010041116000007","5ZC93E5HVVL","Western Oregon Transportation and Facilities Maintenance","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2020010041116000003","5RM8VLUYGPX","Western Oregon Grant Lands Management","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1116","","PB2025010041116000006","61U8H782TT8","Western Oregon National Monuments and NCA","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1117","","PB2018010049921000001","5ZC93XYE849","Payments to O&C Counties, Title I/III 5884","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1117","","PB2018010049921000003","5ZC93XYE84B","Payment to O&C and CBWR Counties, Title II 5485","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1117","","PB2018010049921000004","5ZC93XYE84C","From grazing fees, etc., public lands outside grazing districts 5016","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1117","","PB2018010049921000005","5ZC93XYE84D","From grazing fees, etc., public lands within grazing districts 5032","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
"2024","09","","014","1117","","PB2018010049921000009","5ZC93XYE84H","Proceeds from sales 5133","2024-08-19-11.39.26","2024-08-19-11.39.26 V12.7"
