YEAR,AGENCY_ID,ALLOC_ID,ACCOUNT,PA_CODE,PA_NAME,FYQ
2016,485,,2728,0002,Foster Grandparent Program,FY2018Q1
2016,485,,2728,0003,Senior Companion Program,FY2018Q1
2016,485,,2728,0004,AmeriCorps*VISTA,FY2018Q1
2016,485,,2728,0006,AmeriCorps*NCCC,FY2018Q1
2016,485,,2728,0007,Retired Senior Volunteer Program,FY2018Q1
2016,485,,2728,0008,State Comm. Support Grants,FY2018Q1
2016,485,,2728,0009,Evaluations,FY2018Q1
2016,485,,2728,0010,Social Innovation Fund,FY2018Q1
2016,485,,2728,0011,"Innovation, Demon., and Assistance",FY2018Q1
2016,485,,2728,0012,Volunteer Generation Fund,FY2018Q1
2016,485,,2728,0801,Operating Expenses (Reimbursable),FY2018Q1
2016,485,,2726,0001,Payment to National Service Trust Fund,FY2018Q1
2016,485,,2721,0001,Office of Inspector General,FY2018Q1
2016,485,,2722,0001,NCSA Salaries & Expenses,FY2018Q1
2016,485,,2723,0801,VISTA Advance Payments Revolving Fund (Reimbursable),FY2018Q1
2016,485,,8267,0001,Gifts and contributions,FY2018Q1
2016,485,,8981,0001,Gifts and contributions,FY2018Q1
2017,485,,8267,0001,Gifts and contributions,FY2018Q1
2017,485,,8981,0001,Gifts and contributions,FY2018Q1
2017,485,,9972,0001,Gifts and contributions,FY2018Q1
2017,485,,2721,0001,Office of Inspector General,FY2018Q1
2017,485,,2728,0001,AmeriCorps*State and National,FY2018Q1
2017,485,,2728,0002,Foster Grandparent Program,FY2018Q1
2017,485,,2728,0003,Senior Companion Program,FY2018Q1
2017,485,,2728,0004,AmeriCorps*VISTA,FY2018Q1
2017,485,,2728,0006,AmeriCorps*NCCC,FY2018Q1
2017,485,,2728,0007,Retired Senior Volunteer Program,FY2018Q1
2017,485,,2728,0008,State Comm. Support Grants,FY2018Q1
2017,485,,2728,0009,Evaluations,FY2018Q1
2017,485,,2728,0010,Social Innovation Fund,FY2018Q1
2017,485,,2728,0011,"Innovation, Demon., and Assistance",FY2018Q1
2017,485,,2728,0012,Volunteer Generation Fund,FY2018Q1
2017,485,,2728,0801,Operating Expenses (Reimbursable),FY2018Q1
2017,485,,2726,0001,Payment to National Service Trust Fund,FY2018Q1
2017,485,,2722,0001,NCSA Salaries & Expenses,FY2018Q1
2017,485,,2723,0801,VISTA Advance Payments Revolving Fund (Reimbursable),FY2018Q1
2018,485,,8267,0001,Gifts and contributions,FY2018Q1
2018,485,,8981,0001,Gifts and contributions,FY2018Q1
2018,485,,9972,0001,Gifts and contributions,FY2018Q1
2018,485,,2721,0001,Office of Inspector General,FY2018Q1
2018,485,,2728,0001,AmeriCorps*State and National,FY2018Q1
2018,485,,2728,0002,Foster Grandparent Program,FY2018Q1
2018,485,,2728,0003,Senior Companion Program,FY2018Q1
2018,485,,2728,0004,AmeriCorps*VISTA,FY2018Q1
2018,485,,2728,0006,AmeriCorps*NCCC,FY2018Q1
2018,485,,2728,0007,Retired Senior Volunteer Program,FY2018Q1
2018,485,,2728,0008,State Comm. Support Grants,FY2018Q1
2018,485,,2728,0009,Evaluations,FY2018Q1
2018,485,,2728,0010,Social Innovation Fund,FY2018Q1
2018,485,,2728,0011,"Innovation, Demon., and Assistance",FY2018Q1
2018,485,,2728,0012,Volunteer Generation Fund,FY2018Q1
2018,485,,2728,0801,Operating Expenses (Reimbursable),FY2018Q1
2018,485,,2726,0001,Payment to National Service Trust Fund,FY2018Q1
2018,485,,2722,0001,NCSA Salaries & Expenses,FY2018Q1
2018,485,,2723,0801,VISTA Advance Payments Revolving Fund (Reimbursable),FY2018Q1
2016,580,,5585,0001,Travel Promotion Fund (Direct),FY2018Q1
2017,580,,5585,0001,Travel Promotion Fund (Direct),FY2018Q1
2016,096,,3132,0001,Office of Assistant Secretary of the Army (Civil Works),FY2018Q1
2016,096,,3122,0004,Projects specifically authorized by Congress (Channels and Harbors),FY2018Q1
2016,096,,3122,0005,Projects not specifically authorized by Congress (Channels and Harbors),FY2018Q1
2016,096,,3122,0009,Locks and dams,FY2018Q1
2016,096,,3122,0012,Projects specifically authorized by Congress (Beach erosion),FY2018Q1
2016,096,,3122,0013,Projects not specifically authorized by Congress (Beach Erosion),FY2018Q1
2016,096,,3122,0016,Projects specifically authorized by Congress (Flood Control),FY2018Q1
2016,096,,3122,0017,Projects not specifically authorized by Congress (Flood Control),FY2018Q1
2016,096,,3122,0018,Emergency streambank and shoreline protection,FY2018Q1
2016,096,,3122,0022,Reservoirs,FY2018Q1
2016,096,,3122,0025,Multiple-purpose power projects,FY2018Q1
2016,096,,3122,0027,Navigation,FY2018Q1
2016,096,,3122,0028,Flood control,FY2018Q1
2016,096,,3122,0029,Multiple-purpose power projects (Rehab.),FY2018Q1
2016,096,,3122,0033,Employees' compensation,FY2018Q1
2016,096,,3122,0034,Environmental projects,FY2018Q1
2016,096,,3122,0036,Aquatic plant control,FY2018Q1
2016,096,,3122,0037,Aquatic ecosystems,FY2018Q1
2016,096,,3122,0039,Beneficial  uses  of  dredged  material,FY2018Q1
2016,096,,3122,0811,Department of Homeland Security,FY2018Q1
2016,096,,3122,0812,Department of Veteran Affairs,FY2018Q1
2016,096,,3122,0813,Enviromental Protection Agency,FY2018Q1
2016,096,,3122,0814,National Aeronautics and Space Administration,FY2018Q1
2016,096,,3122,0815,Department of Energy,FY2018Q1
2016,096,,3122,0816,Other Federal Agencies,FY2018Q1
2016,096,,3122,0817,Non-Federal Sources,FY2018Q1
2016,096,,3122,0818,Intra-Corps,FY2018Q1
2016,096,,3930,0004,Projects specifically authorized by Congress (Channels and Harbors),FY2018Q1
2016,096,,3930,0005,Projects not specifically authorized by Congress (Channels and Harbors),FY2018Q1
2016,096,,3930,0009,Locks and dams,FY2018Q1
2016,096,,3930,0012,Projects specifically authorized by Congress (Beach erosion),FY2018Q1
2016,096,,3930,0013,Projects not specifically authorized by Congress (Beach Erosion),FY2018Q1
2016,096,,3930,0016,Projects specifically authorized by Congress (Flood Control),FY2018Q1
2016,096,,3930,0017,Projects not specifically authorized by Congress (Flood Control),FY2018Q1
2016,096,,3930,0018,Emergency streambank and shoreline protection,FY2018Q1
2016,096,,3930,0022,Reservoirs,FY2018Q1
2016,096,,3930,0025,Multiple-purpose power projects,FY2018Q1
2016,096,,3930,0027,Navigation,FY2018Q1
2016,096,,3930,0028,Flood control,FY2018Q1
2016,096,,3930,0029,Multiple-purpose power projects (Rehab.),FY2018Q1
2016,096,,3930,0033,Employees' compensation,FY2018Q1
2016,096,,3930,0034,Environmental projects,FY2018Q1
2016,096,,3930,0036,Aquatic plant control,FY2018Q1
2016,096,,3930,0037,Aquatic ecosystems,FY2018Q1
2016,096,,3930,0039,Beneficial  uses  of  dredged  material,FY2018Q1
2016,096,,3930,0811,Department of Homeland Security,FY2018Q1
2016,096,,3930,0812,Department of Veteran Affairs,FY2018Q1
2016,096,,3930,0813,Enviromental Protection Agency,FY2018Q1
2016,096,,3930,0814,National Aeronautics and Space Administration,FY2018Q1
2016,096,,3930,0815,Department of Energy,FY2018Q1
2016,096,,3930,0816,Other Federal Agencies,FY2018Q1
2016,096,,3930,0817,Non-Federal Sources,FY2018Q1
2016,096,,3930,0818,Intra-Corps,FY2018Q1
2016,096,,3123,0001,Channels and harbors,FY2018Q1
2016,096,,3123,0002,Locks and dams,FY2018Q1
2016,096,,3123,0005,Reservoirs,FY2018Q1
2016,096,,3123,0006,"Channel improvements, inspections, and miscellaneous maintenance",FY2018Q1
2016,096,,3123,0009,Multiple-purpose power projects,FY2018Q1
2016,096,,3123,0101,Protection of navigation,FY2018Q1
2016,096,,3123,0102,National emergency preparedness,FY2018Q1
2016,096,,3123,0105,Special programs to improve operation and maintenance,FY2018Q1
2016,096,,3123,0801,Other Federal Agencies,FY2018Q1
2016,096,,3123,0802,Non-Federal Agencies,FY2018Q1
2016,096,,3123,0803,Intra-Corps,FY2018Q1
2016,096,,3112,0001,General investigations,FY2018Q1
2016,096,,3112,0003,Construction,FY2018Q1
2016,096,,3112,0005,Operation and Maintenance,FY2018Q1
2016,096,,3112,0801,Intra-Corps,FY2018Q1
2016,096,,3125,0001,Disaster preparedness,FY2018Q1
2016,096,,3125,0002,Emergency operations,FY2018Q1
2016,096,,3125,0003,Rehabilitation,FY2018Q1
2016,096,,3125,0004,Advance measures,FY2018Q1
2016,096,,3125,0801,Other Federal Agencies,FY2018Q1
2016,096,,3125,0802,Non-Federal Agencies,FY2018Q1
2016,096,,3125,0803,Intra-Corps,FY2018Q1
2016,096,,3121,0001,"Navigation, flood damage prevention, and shoreline protection studies",FY2018Q1
2016,096,,3121,0002,Comprehensive basin studies,FY2018Q1
2016,096,,3121,0003,Special studies,FY2018Q1
2016,096,,3121,0005,Cooperation with other Federal agencies and non-Federal interests,FY2018Q1
2016,096,,3121,0007,Preconstruction engineering and design,FY2018Q1
2016,096,,3121,0008,Flood plain management services,FY2018Q1
2016,096,,3121,0009,Other programs,FY2018Q1
2016,096,,3121,0010,Research and development,FY2018Q1
2016,096,,3121,0801,Other Federal Agencies,FY2018Q1
2016,096,,3121,0803,Intra-Corps,FY2018Q1
2016,096,,3126,0003,Permit evaluation,FY2018Q1
2016,096,,3126,0005,Enforcement and compliance,FY2018Q1
2016,096,,3126,0006,Studies,FY2018Q1
2016,096,,3126,0007,Administrative appeals,FY2018Q1
2016,096,,3126,0801,Federal Sources,FY2018Q1
2016,096,,3126,0811,Non-Federal Sources,FY2018Q1
2016,096,,3126,0812,Intra-Corps,FY2018Q1
2016,096,,3130,0001,Formerly utilized site remedial action program,FY2018Q1
2016,096,,3130,0801,Intra Corps,FY2018Q1
2016,096,,3124,0001,"Office, Chief of Engineers",FY2018Q1
2016,096,,3124,0002,Division offices,FY2018Q1
2016,096,,3124,0004,ULA,FY2018Q1
2016,096,,3124,0005,ACE-IT,FY2018Q1
2016,096,,3124,0009,Humphreys Engineer Center support activity,FY2018Q1
2016,096,,3124,0010,ERDC,FY2018Q1
2016,096,,3124,0011,Institute for Water Resources,FY2018Q1
2016,096,,3124,0012,USACE finance center,FY2018Q1
2016,096,,3124,0013,GE program accounts,FY2018Q1
2016,096,,3124,0801,Department of Homeland Security,FY2018Q1
2016,096,,3124,0802,Enviromental Protection Agency,FY2018Q1
2016,096,,3124,0803,Intra-Corps,FY2018Q1
2016,096,,3124,0804,Department of Veterans Affairs,FY2018Q1
2016,096,,5066,0002,Maintenance and operation of dams and other improvements of navigable waters,FY2018Q1
2016,096,,5090,0002,Maintenance and operation of dams and other improvements of navigable waters,FY2018Q1
2016,096,,5125,0002,Maintenance and operation of dams and other improvements of navigable waters,FY2018Q1
2016,096,,4902,0801,Plant and equipment services,FY2018Q1
2016,096,,4902,0802,Warehousing (GPRA),FY2018Q1
2016,096,,4902,0803,Shop and facility services,FY2018Q1
2016,096,,4902,0804,General administrative services,FY2018Q1
2016,096,,4902,0820,Land and structures,FY2018Q1
2016,096,,4902,0821,Dredges,FY2018Q1
2016,096,,4902,0822,Other floating plant,FY2018Q1
2016,096,,4902,0823,Land-based equipment,FY2018Q1
2016,096,,4902,0824,"Tools, office furniture, and equipment",FY2018Q1
2016,096,,8863,0001,Harbor maintenance trust fund,FY2018Q1
2016,096,096,8863,0001,Harbor maintenance trust fund,FY2018Q1
2016,096,,8873,0001,Harbor maintenance trust fund,FY2018Q1
2016,096,,8861,0001,Inland waterways trust fund,FY2018Q1
2016,096,096,8861,0001,Inland waterways trust fund,FY2018Q1
2016,096,,8862,0001,Investigations: where required for an authorized Federal project,FY2018Q1
2016,096,,8862,0002,Investigations: where not required for an authorized Federal project,FY2018Q1
2016,096,,8862,0003,Construction: where required for an authorized Federal project,FY2018Q1
2016,096,,8862,0004,Construction: where not required for an authorized Federal project,FY2018Q1
2016,096,,8862,0005,O&M: where required for an authorized Federal project,FY2018Q1
2016,096,,8862,0006,O&M: where not required for an authorized Federal project,FY2018Q1
2016,096,,8862,0007,MR&T: where required for an authorized Federal project,FY2018Q1
2016,096,,8862,0008,MR&T: where not required for an authorized Federal project,FY2018Q1
2016,096,,8862,0009,Other,FY2018Q1
2016,096,,8333,0001,Coastal wetlands restoration trust fund,FY2018Q1
2016,096,,8217,0001,Wildlife habitat restoration,FY2018Q1
2017,096,,8333,0001,Coastal Wetlands Restoration Trust Fund,FY2018Q1
2017,096,,3122,0001,Commercial Navigation,FY2018Q1
2017,096,,3122,0002,Flood Risk Management,FY2018Q1
2017,096,,3122,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3122,0004,Hydropower,FY2018Q1
2017,096,,3122,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3122,0801,Department of Homeland Security,FY2018Q1
2017,096,,3122,0802,Department of Veteran Affairs,FY2018Q1
2017,096,,3122,0803,Enviromental Protection Agency,FY2018Q1
2017,096,,3122,0804,National Aeronautics and Space Administration,FY2018Q1
2017,096,,3122,0805,Department of Energy,FY2018Q1
2017,096,,3122,0806,Other Federal Agencies,FY2018Q1
2017,096,,3122,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3122,0808,Intra-Corps,FY2018Q1
2017,096,,3134,0001,Commercial Navigation,FY2018Q1
2017,096,,3134,0002,Flood Risk Management,FY2018Q1
2017,096,,3134,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3134,0004,Hydropower,FY2018Q1
2017,096,,3134,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3134,0801,Department of Homeland Security,FY2018Q1
2017,096,,3134,0802,Department of Veteran Affairs,FY2018Q1
2017,096,,3134,0803,Enviromental Protection Agency,FY2018Q1
2017,096,,3134,0804,National Aeronautics and Space Administration,FY2018Q1
2017,096,,3134,0805,Department of Energy,FY2018Q1
2017,096,,3134,0806,Other Federal Agencies,FY2018Q1
2017,096,,3134,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3134,0808,Intra-Corps,FY2018Q1
2017,096,,3930,0001,Commercial Navigation,FY2018Q1
2017,096,,3930,0002,Flood Risk Management,FY2018Q1
2017,096,,3930,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3930,0004,Hydropower,FY2018Q1
2017,096,,3930,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3930,0801,Department of Homeland Security,FY2018Q1
2017,096,,3930,0802,Department of Veteran Affairs,FY2018Q1
2017,096,,3930,0803,Enviromental Protection Agency,FY2018Q1
2017,096,,3930,0804,National Aeronautics and Space Administration,FY2018Q1
2017,096,,3930,0805,Department of Energy,FY2018Q1
2017,096,,3930,0806,Other Federal Agencies,FY2018Q1
2017,096,,3930,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3930,0808,Intra-Corps,FY2018Q1
2017,096,,3124,0009,Executive Direction and Management,FY2018Q1
2017,096,,3124,0010,Support Activities,FY2018Q1
2017,096,,3124,0801,Department of Homeland Security,FY2018Q1
2017,096,,3124,0803,Enviromental Protection Agency,FY2018Q1
2017,096,,3124,0808,Intra-Corps,FY2018Q1
2017,096,,3138,0009,Executive Direction and Management,FY2018Q1
2017,096,,3138,0010,Support Activities,FY2018Q1
2017,096,,3138,0801,Department of Homeland Security,FY2018Q1
2017,096,,3138,0803,Enviromental Protection Agency,FY2018Q1
2017,096,,3138,0808,Intra-Corps,FY2018Q1
2017,096,,3125,0006,Emergency Management,FY2018Q1
2017,096,,3125,0801,Department of Homeland Security,FY2018Q1
2017,096,,3125,0806,Other Federal Agencies,FY2018Q1
2017,096,,3125,0808,Intra-Corps,FY2018Q1
2017,096,,3130,0007,Formerly Utilized Site Remedial Action Program,FY2018Q1
2017,096,,3130,0808,Intra-Corps,FY2018Q1
2017,096,,3137,0007,Formerly Utilized Site Remedial Action Program,FY2018Q1
2017,096,,3137,0808,Intra-Corps,FY2018Q1
2017,096,,8863,0001,Harbor Maintenance Trust Fund,FY2018Q1
2017,096,,8873,0001,Harbor Maintenance Trust Fund,FY2018Q1
2017,096,,8861,0001,Inland Waterways Trust Fund,FY2018Q1
2017,096,,3121,0001,Commercial Navigation,FY2018Q1
2017,096,,3121,0002,Flood Risk Management,FY2018Q1
2017,096,,3121,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3121,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3121,0801,Department of Homeland Security,FY2018Q1
2017,096,,3121,0804,National Aeronautics Space Administration,FY2018Q1
2017,096,,3121,0806,Other Federal Agencies,FY2018Q1
2017,096,,3121,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3121,0808,Intra-Corps,FY2018Q1
2017,096,,3133,0001,Commercial Navigation,FY2018Q1
2017,096,,3133,0002,Flood Risk Management,FY2018Q1
2017,096,,3133,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3133,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3133,0801,Department of Homeland Security,FY2018Q1
2017,096,,3133,0804,National Aeronautics Space Administration,FY2018Q1
2017,096,,3133,0806,Other Federal Agencies,FY2018Q1
2017,096,,3133,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3133,0808,Intra-Corps,FY2018Q1
2017,096,,3112,0001,Commercial Navigation,FY2018Q1
2017,096,,3112,0002,Flood Risk Managment,FY2018Q1
2017,096,,3112,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3112,0808,Intra-Corps,FY2018Q1
2017,096,,3113,0001,Commercial Navigation,FY2018Q1
2017,096,,3113,0002,Flood Risk Managment,FY2018Q1
2017,096,,3113,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3113,0808,Intra-Corps,FY2018Q1
2017,096,,3132,0001,Office of Assistant Secretary of the Army (Civil Works),FY2018Q1
2017,096,,3123,0001,Commercial Navigation,FY2018Q1
2017,096,,3123,0002,Flood Risk Management,FY2018Q1
2017,096,,3123,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3123,0004,Hydropower,FY2018Q1
2017,096,,3123,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3123,0006,Emergency Management,FY2018Q1
2017,096,,3123,0801,Department of Homeland Security,FY2018Q1
2017,096,,3123,0805,Department of Energy,FY2018Q1
2017,096,,3123,0806,Other Federal Agencies,FY2018Q1
2017,096,,3123,0807,Non-Federal Agencies,FY2018Q1
2017,096,,3123,0808,Intra-Corps,FY2018Q1
2017,096,,3135,0001,Commercial Navigation,FY2018Q1
2017,096,,3135,0002,Flood Risk Management,FY2018Q1
2017,096,,3135,0003,Aquatic Ecosystem Restoration,FY2018Q1
2017,096,,3135,0004,Hydropower,FY2018Q1
2017,096,,3135,0005,Multipurpose and Other Programs,FY2018Q1
2017,096,,3135,0006,Emergency Management,FY2018Q1
