PA_CODE,FYQ,OMB_BUREAU_TITLE_OPTNL,OMB_ACCOUNT_TITLE_OPTNL,AGENCY_CODE,ALLOCATION_ID,ACCOUNT_CODE,PA_TITLE
0001,FY18Q2,,,091,,0301,Vocational rehabilitation State grants
0002,FY18Q2,,,086,,0302,Administrative Fees
0802,FY18Q2,,,089,,0302,Annual Expenses and other costs repaid in one year
0002,FY18Q2,,,091,,0302,Client assistance State grants
0006,FY18Q2,,,086,,0302,Contract Renewals
0005,FY18Q2,,,091,,0302,Demonstration and Training Programs
0009,FY18Q2,,,091,,0302,Disability innovation fund
0012,FY18Q2,,,086,,0302,Disaster Housing Assistance Program
0016,FY18Q2,,,086,,0302,Domestic and Dating Violence Vouchers
0015,FY18Q2,,,086,,0302,"Families, Veterans, Tribal Homelessness Vouchers"
0003,FY18Q2,,,086,,0302,Family Self Sufficiency Coordinators
0009,FY18Q2,,,086,,0302,Family Unification Program Vouchers
0008,FY18Q2,,,091,,0302,Helen Keller National Center
0006,FY18Q2,,,091,,0302,Independent Living
0001,FY18Q2,,,072,,0302,IT/New Construction
0014,FY18Q2,,,086,,0302,Need-Based Vouchers
0010,FY18Q2,,,086,,0302,Nonelderly Disabled Vouchers
0001,FY18Q2,,,033,,0302,"Operations and Maintenance, JFK Center for the Performing Arts (Direct)"
0007,FY18Q2,,,091,,0302,Protection and advocacy of individual rights
0801,FY18Q2,,,089,,0302,Purchase Power and Wheeling
0007,FY18Q2,,,086,,0302,Rental Assistance Demonstration
0001,FY18Q2,,,088,,0302,Repairs and Restoration (Direct)
0013,FY18Q2,,,086,,0302,Section 811 Mainstream Vouchers
0003,FY18Q2,,,091,,0302,Supported employment State grants
0001,FY18Q2,,,086,,0302,Tenant Protection
0004,FY18Q2,,,091,,0302,Training
0008,FY18Q2,,,086,,0302,Veterans Affairs Supportive Housing Vouchers
0001,FY18Q2,,,091,,0302,Vocational rehabilitation State grants
0801,FY18Q2,,,089,,0303,Annual expenses
0001,FY18Q2,,,033,,0303,"Capital Repair and Restoration, JFK Center for the Performing Ar (Direct)"
0003,FY18Q2,,,089,,0303,Construction
0004,FY18Q2,,,086,,0303,Contract Administrators
0001,FY18Q2,,,086,,0303,Contract Renewals
0008,FY18Q2,,,086,,0303,Mod Rehab and SRO Renewals
0810,FY18Q2,,,089,,0303,Other reimbursable activities
0004,FY18Q2,,,089,,0303,Program direction
0805,FY18Q2,,,089,,0303,Purchase power and wheeling
0002,FY18Q2,,,086,,0303,RAD Contract Renewals
0003,FY18Q2,,,086,,0303,Section 8 Amendments
0007,FY18Q2,,,086,,0303,SPRAC Renewals
0001,FY18Q2,,,089,,0303,Systems operation and maintenance
0006,FY18Q2,,,086,,0303,Tenant Information and Outreach
0005,FY18Q2,,,086,,0303,Vouchers for Disaster Relief
0709,FY18Q2,,,072,,0304,Administrative expenses
0007,FY18Q2,,,086,,0304,Administrative Receivership
0001,FY18Q2,,,086,,0304,Capital Grants
0001,FY18Q2,,,086,,0304,Capital Grants (Modernization)
0701,FY18Q2,,,072,,0304,Direct loan subsidy
0003,FY18Q2,,,086,,0304,Emergency/Disaster Reserve
0008,FY18Q2,,,086,,0304,Financial and Physical Assessment Support
0706,FY18Q2,,,072,,0304,Interest on reestimates of direct loan subsidy
0708,FY18Q2,,,072,,0304,Interest on reestimates of loan guarantee subsidy
0010,FY18Q2,,,086,,0304,Jobs-Plus Pilot
0702,FY18Q2,,,072,,0304,Loan guarantee subsidy
0705,FY18Q2,,,072,,0304,Reestimates of direct loan subsidy
0707,FY18Q2,,,072,,0304,Reestimates of loan guarantee subsidy
0006,FY18Q2,,,086,,0304,Resident Opportunities and Supportive Services
0011,FY18Q2,,,086,,0304,Safety and Security
0703,FY18Q2,,,072,,0304,Subsidy for modifications of direct loans
0704,FY18Q2,,,072,,0304,Subsidy for modifications of loan guarantees
0002,FY18Q2,,,086,,0304,Technical Assistance
0003,FY18Q2,,,089,,0304,Transition and Termination
0033,FY18Q2,,,069,,0305,Administration - ARC
0032,FY18Q2,,,069,,0305,Administration - LAE
0709,FY18Q2,,,069,,0305,Administrative expenses
0007,FY18Q2,,,086,,0305,Administrative Receivership
0001,FY18Q2,,,086,,0305,Capital Grants (Modernization)
0001,FY18Q2,,,072,,0305,Conflict Stabilization Operations (Direct)
0015,FY18Q2,,,069,,0305,Congestion mitigation and air quality improvement program
0701,FY18Q2,,,069,,0305,Direct loan subsidy
0003,FY18Q2,,,086,,0305,Emergency/Disaster Reserve
0211,FY18Q2,,,069,,0305,Exempt Programs
0024,FY18Q2,,,069,,0305,Federal lands and tribal programs
0801,FY18Q2,,,069,,0305,Federal-aid Highways (Reimbursable)
0008,FY18Q2,,,086,,0305,Financial and Physical Assessment Support
0016,FY18Q2,,,069,,0305,Highway safety improvement program
0010,FY18Q2,,,086,,0305,Jobs-Plus Pilot
0017,FY18Q2,,,069,,0305,Metropolitan planning program
0017,FY18Q2,,,069,,0305,Metropolitan transportation planning
0019,FY18Q2,,,069,,0305,National highway freight program
0014,FY18Q2,,,069,,0305,National highway performance program
0001,FY18Q2,,,088,,0305,Office of Inspector General
0058,FY18Q2,,,069,,0305,Other programs
0029,FY18Q2,,,069,,0305,"Research, technology and education program"
0006,FY18Q2,,,086,,0305,Resident Opportunities and Supportive Services
0011,FY18Q2,,,086,,0305,Safety and Security
0010,FY18Q2,,,069,,0305,Surface transportation block grant program
0010,FY18Q2,,,069,,0305,Surface transportation program
0018,FY18Q2,,,069,,0305,Transportation alternatives
0001,FY18Q2,,,072,019,0306,"Assistance for Europe, Eurasia and Central Asia (Direct)"
0001,FY18Q2,,,072,,0306,"Assistance for Europe, Eurasia and Central Asia (Direct)"
0801,FY18Q2,,,086,,0308,DOJ VAWA
0002,FY18Q2,,,086,,0308,HOPWA Competitive Grants
0001,FY18Q2,,,086,,0308,HOPWA Formula Grants
0076,FY18Q2,,,089,,0309,Counterterrorism and counterproliferation
0010,FY18Q2,,,089,,0309,Defense nuclear nonproliferation research and development
0050,FY18Q2,,,089,,0309,Fissile Materials Disposition
0071,FY18Q2,,,089,,0309,Global material security
0801,FY18Q2,,,089,,0309,Global material security
0080,FY18Q2,,,089,,0309,Global threat reduction initiative
0802,FY18Q2,,,089,,0309,GTRI international contribution
0040,FY18Q2,,,089,,0309,International materials protection and cooperation
0085,FY18Q2,,,089,,0309,Legacy contractor pensions
0072,FY18Q2,,,089,,0309,Material management and minimization
0073,FY18Q2,,,089,,0309,Nonproliferation and arms control
0030,FY18Q2,,,089,,0309,Nonproliferation and international security
0074,FY18Q2,,,089,,0309,Nonproliferation construction
0075,FY18Q2,,,089,,0309,Nuclear counterterrorism incident response
0007,FY18Q2,,,424,,0310,Administrative Law Judges
0011,FY18Q2,,,424,,0310,Administrative Support
0003,FY18Q2,,,424,,0310,Aviation Safety
0002,FY18Q2,,,424,,0310,Communications
0008,FY18Q2,,,424,,0310,Highway Safety
0004,FY18Q2,,,424,,0310,Information Technology and Services
0009,FY18Q2,,,424,,0310,Marine Safety
0006,FY18Q2,,,424,,0310,NTSB Training Center
0001,FY18Q2,,,424,,0310,Policy and Direction
0010,FY18Q2,,,424,,0310,"Railroad, Pipeline, and Hazardous Materials Safety"
0005,FY18Q2,,,424,,0310,Research and Engineering
0811,FY18Q2,,,424,,0310,Subleases
0806,FY18Q2,,,424,,0310,Training Center
0005,FY18Q2,,,015,,0311,Alternative dispute resolution
0005,FY18Q2,,,015,,0311,Alternative Dispute Resolution
0001,FY18Q2,,,015,,0311,Fees and expenses of witnesses
0004,FY18Q2,,,015,,0311,Foreign counsel
0003,FY18Q2,,,015,,0311,Private counsel
0002,FY18Q2,,,015,,0311,Protection of witnesses
0010,FY18Q2,,,089,,0313,Federal Salaries and Expenses
0010,FY18Q2,,,086,,0313,Indian Housing Block Grants
0708,FY18Q2,,,086,,0313,Interest on reestimates of loan guarantee subsidy
0702,FY18Q2,,,086,,0313,Loan guarantee subsidy
0702,FY18Q2,,,086,,0313,Loan Guarantee Subsidy
0015,FY18Q2,,,086,,0313,National and Regional Organizations
0707,FY18Q2,,,086,,0313,Reestimates of loan guarantee subsidy
0707,FY18Q2,,,086,,0313,Reestimates of Loan Guarantee Subsidy
0011,FY18Q2,,,086,,0313,Technical Assistance
0001,FY18Q2,,,086,,0314,BEDI Grants
0050,FY18Q2,,,089,,0314,Construction
0060,FY18Q2,,,089,,0314,COLUMBIA-class reactor systems development
0010,FY18Q2,,,089,,0314,Naval reactors development
0040,FY18Q2,,,089,,0314,Naval reactors operations and infrastructure
0020,FY18Q2,,,089,,0314,Program Direction
0030,FY18Q2,,,089,,0314,S8G prototype refueling
0002,FY18Q2,,,089,,0315,Fast Flux Test Facility
0003,FY18Q2,,,089,,0315,Gaseous Diffusion Plants
0007,FY18Q2,,,089,,0315,Mercury Storage Facility
0801,FY18Q2,,,089,,0315,Non-defense Environmental Cleanup (Reimbursable)
0004,FY18Q2,,,089,,0315,Small Sites
0005,FY18Q2,,,089,,0315,West Valley Demonstration Project
0001,FY18Q2,,,089,,0316,NEHOR
0013,FY18Q2,,,089,,0318,Cybersecurity for Energy Delivery Systems
0017,FY18Q2,,,089,,0318,Energy Grants to States
0014,FY18Q2,,,089,,0318,Energy Storage
0020,FY18Q2,,,089,,0318,Infrastructure security and energy restoration
0040,FY18Q2,,,089,,0318,Program Direction
0801,FY18Q2,,,089,,0318,Reimbursable work
0010,FY18Q2,,,089,,0318,Research and Development
0012,FY18Q2,,,089,,0318,Resilient distribution systems
0015,FY18Q2,,,089,,0318,Transformer Resilience and Advanced Components
0030,FY18Q2,,,089,,0318,Transmission permitting and technical assistance
0011,FY18Q2,,,089,,0318,Transmission reliability and resiliency
0001,FY18Q2,,,015,,0319,Antitrust
0002,FY18Q2,,,086,,0319,Contract Administrators
0001,FY18Q2,,,086,,0319,Contract Renewals
0041,FY18Q2,,,089,,0319,Fuel Cycle R&D
0401,FY18Q2,,,089,,0319,Idaho Facilities Management
0450,FY18Q2,,,089,,0319,Idaho National Laboratory safeguards and security
0042,FY18Q2,,,089,,0319,Integrated University Program
0552,FY18Q2,,,089,,0319,International Nuclear Energy Cooperation
0451,FY18Q2,,,089,,0319,International Nuclear Safety
0801,FY18Q2,,,089,,0319,Nuclear Energy (Reimbursable)
0043,FY18Q2,,,089,,0319,Nuclear Energy Enabling Technologies R&D
0551,FY18Q2,,,089,,0319,Program Direction
0301,FY18Q2,,,089,,0319,Radiological Facilities Management
0032,FY18Q2,,,089,,0319,Reactor Concepts RD&D
0801,FY18Q2,,,015,,0319,"Salaries and Expenses, Antitrust Division (Reimbursable)"
0501,FY18Q2,,,089,,0319,Small Modular Reactor Licensing Technical Support Program
0502,FY18Q2,,,089,,0319,Supercritical Transformational Electric Power Generation
0001,FY18Q2,,,086,,0320,Capital Advance Amendments and Expenses
0004,FY18Q2,,,086,,0320,Conversion to Assisted Living Facilities
0801,FY18Q2,,,086,,0320,Housing for the Elderly (Reimbursable)
0001,FY18Q2,,,089,,0320,Legacy Management
0000,FY18Q2,,,075,,0320,Pre-1988 Vaccine Injury Compensation
0002,FY18Q2,,,086,,0320,PRAC Renewal/Amendment
0802,FY18Q2,,,086,,0320,PRAC Renewal/Amendment
0007,FY18Q2,,,086,,0320,PRAD
0801,FY18Q2,,,086,,0320,Reimbursable program activity
0006,FY18Q2,,,086,,0320,Senior Preservation Rental Assistance Contracts
0003,FY18Q2,,,086,,0320,Service Coordinators/Congregate Services
0803,FY18Q2,,,086,,0320,Service Coordinators/Congregate Services
0201,FY18Q2,,,089,,0321,Advanced Manufacturing
0002,FY18Q2,,,089,,0321,Bioenergy Technologies
0202,FY18Q2,,,089,,0321,Building Technologies
0810,FY18Q2,,,089,,0321,Energy Efficiency and Renewable Energy (Reimbursable)
0303,FY18Q2,,,089,,0321,Facilities & Infrastructure
0204,FY18Q2,,,089,,0321,Federal Energy Management Program
0104,FY18Q2,,,089,,0321,Geothermal Technologies
0003,FY18Q2,,,089,,0321,Hydrogen & Fuel Cell Technologies
0010,FY18Q2,,,075,,0321,"Maternal, Infant, and Early Childhood Home Visiting Programs"
0301,FY18Q2,,,089,,0321,Program Direction & Support
0101,FY18Q2,,,089,,0321,Solar Energy
0302,FY18Q2,,,089,,0321,Strategic Programs
0001,FY18Q2,,,089,,0321,Vehicle Technologies
0103,FY18Q2,,,089,,0321,Water Power
0203,FY18Q2,,,089,,0321,Weatherization & Intergovernmental Activities
0102,FY18Q2,,,089,,0321,Wind Energy
0709,FY18Q2,,,089,,0322,Administrative expenses
0003,FY18Q2,,,015,,0322,Civil
0003,FY18Q2,,,015,,0322,Civil Litigation
0002,FY18Q2,,,015,,0322,Criminal
0002,FY18Q2,,,015,,0322,Criminal Litigation
0701,FY18Q2,,,089,,0322,Direct loan subsidy
0706,FY18Q2,,,089,,0322,Interest on reestimates of direct loan subsidy
0004,FY18Q2,,,015,,0322,Legal Education
0705,FY18Q2,,,089,,0322,Reestimates of direct loan subsidy
0801,FY18Q2,,,015,,0322,"Salaries and Expenses, United States Attorneys (Reimbursable)"
0709,FY18Q2,,,089,,0323,Administrative expenses
0701,FY18Q2,,,089,,0323,Direct loan subsidy
0801,FY18Q2,,,015,,0323,Interagency Crime and Drug Enforcement (Reimbursable)
0706,FY18Q2,,,089,,0323,Interest on reestimates of direct loan subsidy
0001,FY18Q2,,,015,,0323,Investigations
0003,FY18Q2,,,015,,0323,Prosecution
0705,FY18Q2,,,089,,0323,Reestimates of direct loan subsidy
0003,FY18Q2,,,086,,0324,Appalachia Economic Development Initiative
0001,FY18Q2,,,086,,0324,Border Capital Community Initiative
0002,FY18Q2,,,086,,0324,Delta Capital Community Initiative
0003,FY18Q2,,,015,,0324,Fugitive Apprehension
0007,FY18Q2,,,015,,0324,Hurricane Relief Supplemental
0002,FY18Q2,,,015,,0324,Judicial and Courthouse Security
0004,FY18Q2,,,015,,0324,Prisoner Security and Transportation
0005,FY18Q2,,,015,,0324,Protection of Witnesses
0801,FY18Q2,,,015,,0324,"Salaries and Expenses, United States Marshals Service (Reimbursable)"
0006,FY18Q2,,,015,,0324,Tactical Operations
0801,FY18Q2,,,016,,0326,Disaster Unemployment Assistance
0001,FY18Q2,,,016,,0326,Trade Adjustment Assistance benefits
0002,FY18Q2,,,016,,0326,Trade Adjustment Assistance training and other activities
0005,FY18Q2,,,016,,0326,Wage Insurance Payments
0011,FY18Q2,,,016,,0327,Advance to ESAA revolving fund
0010,FY18Q2,,,086,,0327,Indian Housing Block Grants
0015,FY18Q2,,,086,,0327,National and Regional Organizations
0011,FY18Q2,,,086,,0327,Technical Assistance
0003,FY18Q2,,,086,,0328,Benefits
0002,FY18Q2,,,086,,0328,Non-personnel costs
0001,FY18Q2,,,015,,0328,Office of Inspector General (Direct)
0801,FY18Q2,,,015,,0328,Office of Inspector General (Reimbursable)
0001,FY18Q2,,,086,,0328,Personnel compensation
0007,FY18Q2,,,015,,0329,Civil rights matters
0004,FY18Q2,,,015,,0329,"Claims, customs, and general civil matters"
0001,FY18Q2,,,015,,0329,Conduct of Supreme Court proceedings and review of appellate
0003,FY18Q2,,,015,,0329,Criminal matters
0002,FY18Q2,,,015,,0329,General tax matters
0008,FY18Q2,,,015,,0329,INTERPOL Washington
0005,FY18Q2,,,015,,0329,"Land, natural resources, and Indian matters"
0006,FY18Q2,,,015,,0329,Legal opinions
0880,FY18Q2,,,015,,0329,"Salaries and Expenses, General Legal Activities (Reimbursable)"
0045,FY18Q2,,,075,,0330,Autism and Other Developmental Disorders
0002,FY18Q2,,,086,,0330,Benefits
0015,FY18Q2,,,075,,0330,Black Lung Clinics
0025,FY18Q2,,,075,,0330,Bone Marrow Donor Registry
0038,FY18Q2,,,075,,0330,Childrens' GME
0046,FY18Q2,,,075,,0330,Cord Blood Stem Cell Bank
0049,FY18Q2,,,075,,0330,Drug Pricing Program
0021,FY18Q2,,,075,,0330,EMS for Children
0032,FY18Q2,,,075,,0330,Family Planning
0050,FY18Q2,,,075,,0330,Family Planning
0050,FY18Q2,,,075,,0330,Family to Family Health Information Centers ACA
0009,FY18Q2,,,075,,0330,Free Clinics Medical Malpractice
0077,FY18Q2,,,075,,0330,GME Payments THC ACA
0013,FY18Q2,,,075,,0330,Hansen's Disease Center
0040,FY18Q2,,,075,,0330,Health Care Systems
0010,FY18Q2,,,075,,0330,Health Centers
0073,FY18Q2,,,075,,0330,Health Centers ACA
0074,FY18Q2,,,075,,0330,Health Centers Construction ACA
0035,FY18Q2,,,075,,0330,Health Centers Tort Claim Fund
0017,FY18Q2,,,075,,0330,Health Professions
0801,FY18Q2,,,075,,0330,Health Resources and Services (Reimbursable)
0015,FY18Q2,,,075,,0330,Health Workforce
0020,FY18Q2,,,075,,0330,Health Workforce (Mandatory)
0019,FY18Q2,,,075,,0330,Healthy Start
0036,FY18Q2,,,075,,0330,Heritable Disorders
0023,FY18Q2,,,075,,0330,HIV/AIDS
0055,FY18Q2,,,075,,0330,HRSA Program Management
0033,FY18Q2,,,075,,0330,Loan Repayment/Faculty Fellowship
0025,FY18Q2,,,075,,0330,Maternal and Child Health
0030,FY18Q2,,,075,,0330,Maternal and Child Health (Mandatory)
0018,FY18Q2,,,075,,0330,Maternal and Child Health Block Grant
0012,FY18Q2,,,075,,0330,National Health Service Corps
0075,FY18Q2,,,075,,0330,National Health Service Corps ACA
0003,FY18Q2,,,086,,0330,Non-Personnel Service
0003,FY18Q2,,,086,,0330,Non-Personnel Services
0016,FY18Q2,,,075,,0330,Nursing Education Loan Repayment and Scholarships
0024,FY18Q2,,,075,,0330,Organ Transplantation
0014,FY18Q2,,,075,,0330,Payment to Hawaii for the Treatment of Hansen's Disease
0001,FY18Q2,,,086,,0330,Personnel costs
0020,FY18Q2,,,075,,0330,Poison Control Centers
0005,FY18Q2,,,075,,0330,"Primary Health Care (Health Centers, Free Clinics)"
0010,FY18Q2,,,075,,0330,Primary Health Care (Mandatory)
0031,FY18Q2,,,075,,0330,Program Management
0043,FY18Q2,,,075,,0330,Radiogenic Diseases
0802,FY18Q2,,,075,,0330,Reimbursable program: PHS evaluation
0045,FY18Q2,,,075,,0330,Rural Health
0079,FY18Q2,,,075,,0330,Rural Health AED
0028,FY18Q2,,,075,,0330,Rural Health Flexibility Grants
0027,FY18Q2,,,075,,0330,Rural Health Outreach Grants
0026,FY18Q2,,,075,,0330,Rural Health Policy Development
0035,FY18Q2,,,075,,0330,Ryan White HIV/AIDS
0076,FY18Q2,,,075,,0330,School Based Health Centers ACA
0048,FY18Q2,,,075,,0330,Sickle Cell
0041,FY18Q2,,,075,,0330,State Offices of Rural Health
0030,FY18Q2,,,075,,0330,Telehealth
0044,FY18Q2,,,075,,0330,Traumatic Brain Injury
0022,FY18Q2,,,075,,0330,Universal Newborn Hearing Screening
0002,FY18Q2,,,086,,0332,Benefits
0003,FY18Q2,,,086,,0332,Non-Personnel costs
0001,FY18Q2,,,086,,0332,Personnel costs
0001,FY18Q2,,,015,,0333,Payment to radiation exposure compensation trust fund
0002,FY18Q2,,,086,,0334,Benefits
0003,FY18Q2,,,086,,0334,Non-Personnel Service
0003,FY18Q2,,,086,,0334,Non-Personnel Services
0001,FY18Q2,,,015,,0334,"Office of Justice Programs, Weed and Seed"
0001,FY18Q2,,,086,,0334,Personnel costs
0003,FY18Q2,,,086,,0335,Benefits
0002,FY18Q2,,,086,,0335,Non-personnel costs
0001,FY18Q2,,,086,,0335,Personnel compensation
0001,FY18Q2,,,086,,0335,Personnel compensation [& benefits]
0801,FY18Q2,,,089,,0337,Advanced Research Projects Agency - Energy (Reimbursable)
0001,FY18Q2,,,089,,0337,ARPA-E Projects
0002,FY18Q2,,,086,,0337,Benefits
0004,FY18Q2,,,086,,0337,Non-personnel expenses
0001,FY18Q2,,,086,,0337,Personnel costs
0002,FY18Q2,,,089,,0337,Program Direction
0002,FY18Q2,,,086,,0338,Benefits
0009,FY18Q2,,,089,,0338,Chief Financial Officer
0801,FY18Q2,,,089,,0338,Departmental Administration (Reimbursable)
0007,FY18Q2,,,086,,0338,Disaster supplemental - PS
0008,FY18Q2,,,089,,0338,Economic Impact and Diversity
